"sid","instance","key","apical_class","zone","zone_um","surf","abs","mtic","citdha","dha_sn","dha_abs"
"AO_20h_sl4A_sec3a",6,"AO_20h_sl4A_sec3a 6","apical_out",1,10,0.328014099849026,4.1885741956041e-05,1.02404770567177e-05,2.1013550955674e-06,0.236893871808059,3.37900067924179
"AO_20h_sl4A_sec3a",6,"AO_20h_sl4A_sec3a 6","apical_out",2,20,0.115463679561925,1.47441280409951e-05,4.36371784292469e-06,7.39694395796054e-07,0.159811261221888,2.27951173281839
"AO_20h_sl4A_sec3a",6,"AO_20h_sl4A_sec3a 6","apical_out",3,50,0.0855823662216509,1.09284354215181e-05,4.75395867242745e-06,5.48265886842532e-07,0.0686535157092047,0.979258241013932
"AO_20h_sl4A_sec3a",6,"AO_20h_sl4A_sec3a 6","apical_out",4,80,0.0749145100017412,9.56620412397038e-06,4.97495489857786e-06,4.7992445262734e-07,0.0380821767400269,0.543195567236194
"AO_20h_sl4A_sec3a",6,"AO_20h_sl4A_sec3a 6","apical_out",5,160,0.0771743658109109,9.85477628389981e-06,6.921206985386e-06,4.94401755651912e-07,0.0180294909108773,0.257168585954809
"AO_20h_sl4A_sec3a",6,"AO_20h_sl4A_sec3a 6","apical_out",6,250,0.055740792052739,7.11781729328396e-06,5.55916036413244e-06,3.57091958744753e-07,0.00971894196768248,0.138628792968183
"AO_20h_sl4A_sec3a",6,"AO_20h_sl4A_sec3a 6","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec3a",7,"AO_20h_sl4A_sec3a 7","mixed",1,10,0.255359946878405,7.95172756325864e-06,1.9887817011214e-06,7.46539521497011e-07,0.254898475756083,2.1215309225708
"AO_20h_sl4A_sec3a",7,"AO_20h_sl4A_sec3a 7","mixed",2,20,0.388851637047016,1.21085640803228e-05,3.78170439834212e-06,1.13679971586397e-06,0.145997859059978,1.2151464292053
"AO_20h_sl4A_sec3a",7,"AO_20h_sl4A_sec3a 7","mixed",3,50,0.430482820676154,1.34049296004509e-05,5.57845809547071e-06,1.2585076198864e-06,0.108918146635063,0.906530395797678
"AO_20h_sl4A_sec3a",7,"AO_20h_sl4A_sec3a 7","mixed",4,80,0.453086775907739,1.41088007284444e-05,6.674717904087e-06,1.32458981534739e-06,0.0658351409855026,0.547948695959273
"AO_20h_sl4A_sec3a",7,"AO_20h_sl4A_sec3a 7","mixed",5,160,0.577625186651028,1.79868384767189e-05,9.10375588754939e-06,1.68867528255093e-06,0.0560883182912834,0.466825473541936
"AO_20h_sl4A_sec3a",7,"AO_20h_sl4A_sec3a 7","mixed",6,250,0.469151122930765,1.46090330967945e-05,8.00639972370048e-06,1.37155360151016e-06,0.0292848776847748,0.243739290271023
"AO_20h_sl4A_sec3a",7,"AO_20h_sl4A_sec3a 7","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec3a",8,"AO_20h_sl4A_sec3a 8","apical_out",1,10,1.05538042893376,4.08027103710674e-05,9.3932443621736e-06,2.58080685638347e-06,0.239337971269554,2.91498669114375
"AO_20h_sl4A_sec3a",8,"AO_20h_sl4A_sec3a 8","apical_out",2,20,0.47777034961619,1.84713726584525e-05,5.27215673070796e-06,1.16833035771936e-06,0.154521851883957,1.88197944247353
"AO_20h_sl4A_sec3a",8,"AO_20h_sl4A_sec3a 8","apical_out",3,50,0.757825178687385,2.92987442538831e-05,9.82811306306294e-06,1.85317101158712e-06,0.120624285557797,1.46912830072288
"AO_20h_sl4A_sec3a",8,"AO_20h_sl4A_sec3a 8","apical_out",4,80,0.409903196537238,1.58475190082697e-05,6.0113434071593e-06,1.00236933628338e-06,0.108867505598937,1.32593807925908
"AO_20h_sl4A_sec3a",8,"AO_20h_sl4A_sec3a 8","apical_out",5,160,0.369529224784372,1.42865961118444e-05,7.10093216497352e-06,9.03639607872084e-07,0.0828811653596659,1.00944071970014
"AO_20h_sl4A_sec3a",8,"AO_20h_sl4A_sec3a 8","apical_out",6,250,0.202005847184113,7.80987201386959e-06,4.53193760129549e-06,4.93981185503897e-07,0.0492528457287006,0.599868834178516
"AO_20h_sl4A_sec3a",8,"AO_20h_sl4A_sec3a 8","apical_out",7,500,0.124754400207397,4.8232064188658e-06,3.49755612813064e-06,3.05071993560216e-07,0.0298370740855137,0.363396887675576
"AO_20h_sl4A_sec3b",1,"AO_20h_sl4A_sec3b 1","mixed",1,10,0.235296323084916,2.29115621250311e-05,4.01914884833165e-06,1.23269929667888e-06,0.333814787072501,4.82578207279546
"AO_20h_sl4A_sec3b",1,"AO_20h_sl4A_sec3b 1","mixed",2,20,0.239565463977251,2.33272621474235e-05,5.72802226242699e-06,1.25506499668817e-06,0.166294057804651,2.4040243693333
"AO_20h_sl4A_sec3b",1,"AO_20h_sl4A_sec3b 1","mixed",3,50,0.195319025480394,1.90188436768711e-05,5.80925373271882e-06,1.02326131654338e-06,0.103852847423686,1.50134514321901
"AO_20h_sl4A_sec3b",1,"AO_20h_sl4A_sec3b 1","mixed",4,80,0.231762447276304,2.2567457236057e-05,8.77200149857597e-06,1.21418559375861e-06,0.0847504622565172,1.22519216420991
"AO_20h_sl4A_sec3b",1,"AO_20h_sl4A_sec3b 1","mixed",5,160,0.107149982628046,1.04335395109107e-05,4.68833349453294e-06,5.61350498354703e-07,0.0660331386342352,0.954605814278382
"AO_20h_sl4A_sec3b",1,"AO_20h_sl4A_sec3b 1","mixed",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec3b",1,"AO_20h_sl4A_sec3b 1","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec3b",2,"AO_20h_sl4A_sec3b 2","apical_out",1,10,0.215262601492861,2.35560127331449e-05,3.796108757501e-06,1.27754270326011e-06,0.333277833996511,5.26079965565456
"AO_20h_sl4A_sec3b",2,"AO_20h_sl4A_sec3b 2","apical_out",2,20,0.289351028315363,3.16634494801983e-05,6.20680093316008e-06,1.71724346143498e-06,0.225547087751568,3.56026690208794
"AO_20h_sl4A_sec3b",2,"AO_20h_sl4A_sec3b 2","apical_out",3,50,0.249273854615941,2.72778367103771e-05,7.45143182826438e-06,1.47939303840792e-06,0.157455694739401,2.48544241521494
"AO_20h_sl4A_sec3b",2,"AO_20h_sl4A_sec3b 2","apical_out",4,80,0.219313986452244,2.39993525191934e-05,7.93501091047512e-06,1.30158690442214e-06,0.135358475425713,2.13663720857288
"AO_20h_sl4A_sec3b",2,"AO_20h_sl4A_sec3b 2","apical_out",5,160,0.172951641896182,1.89259585755767e-05,6.62646830456442e-06,1.02643518469533e-06,0.110279387513767,1.7407631251717
"AO_20h_sl4A_sec3b",2,"AO_20h_sl4A_sec3b 2","apical_out",6,250,0.180093092011866,1.97074416975475e-05,9.09379241508974e-06,1.06881833635622e-06,0.0796103302935335,1.25665122451303
"AO_20h_sl4A_sec3b",2,"AO_20h_sl4A_sec3b 2","apical_out",7,500,0.0754322852659439,8.25449409183008e-06,4.30567749424665e-06,4.47676303098741e-07,0.047388299826798,0.748025599006637
"AO_20h_sl4A_sec3b",3,"AO_20h_sl4A_sec3b 3","apical_out",1,10,0.0783236313395395,1.23418579886552e-05,2.16530128957011e-06,5.47396235488669e-07,0.276001419990802,5.27905369954781
"AO_20h_sl4A_sec3b",3,"AO_20h_sl4A_sec3b 3","apical_out",2,20,0.230001906570421,3.62425850214515e-05,9.64719146246165e-06,1.60746093686679e-06,0.168933168457835,3.23116912932326
"AO_20h_sl4A_sec3b",3,"AO_20h_sl4A_sec3b 3","apical_out",3,50,0.211743652472844,3.33655378858787e-05,9.37821013171657e-06,1.47985577621888e-06,0.12637208540593,2.41710721997002
"AO_20h_sl4A_sec3b",3,"AO_20h_sl4A_sec3b 3","apical_out",4,80,0.180189431891558,2.83933768318452e-05,9.75169755261536e-06,1.25932640003232e-06,0.0963441402370604,1.84276548274699
"AO_20h_sl4A_sec3b",3,"AO_20h_sl4A_sec3b 3","apical_out",5,160,0.119634727768241,1.88514602218357e-05,7.44000705103009e-06,8.36115467248352e-07,0.0874075430128325,1.67183601202362
"AO_20h_sl4A_sec3b",3,"AO_20h_sl4A_sec3b 3","apical_out",6,250,0.0502751104103436,7.92210808457734e-06,4.20902914447275e-06,3.5136785292929e-07,0.0547681143720706,1.04754467133818
"AO_20h_sl4A_sec3b",3,"AO_20h_sl4A_sec3b 3","apical_out",7,500,0.0764257989082898,1.2042806757856e-05,7.07592330378813e-06,5.34132469359761e-07,0.0390947662039916,0.747761986764476
"AO_20h_sl4A_sec3b",4,"AO_20h_sl4A_sec3b 4","mixed",1,10,0.149034818744304,1.75762206423172e-05,2.96451695015463e-06,1.33265475472992e-06,0.32357366321282,4.22283628792642
"AO_20h_sl4A_sec3b",4,"AO_20h_sl4A_sec3b 4","mixed",2,20,0.357253252037069,4.21321811633957e-05,1.14489711938384e-05,3.19452359509861e-06,0.148644467910411,1.93990217516172
"AO_20h_sl4A_sec3b",4,"AO_20h_sl4A_sec3b 4","mixed",3,50,0.118194238599067,1.39390783561259e-05,6.02312520157535e-06,1.05688130718613e-06,0.0472257418126378,0.616325118276033
"AO_20h_sl4A_sec3b",4,"AO_20h_sl4A_sec3b 4","mixed",4,80,0.0784090281905403,9.24706314563334e-06,4.65532266269073e-06,7.01125851745761e-07,0.0210839880294388,0.275159074631983
"AO_20h_sl4A_sec3b",4,"AO_20h_sl4A_sec3b 4","mixed",5,160,0.0624866986839242,7.36928465798946e-06,4.1225098274431e-06,5.58749940518109e-07,0.0166364776456754,0.217116315363491
"AO_20h_sl4A_sec3b",4,"AO_20h_sl4A_sec3b 4","mixed",6,250,0,0,0,0,0.0124686958011491,0.162724186416794
"AO_20h_sl4A_sec3b",4,"AO_20h_sl4A_sec3b 4","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec3b",5,"AO_20h_sl4A_sec3b 5","apical_out",1,10,0,0,0,0,0.187517742582197,3.54950983951858
"AO_20h_sl4A_sec3b",5,"AO_20h_sl4A_sec3b 5","apical_out",2,20,0.0837978847284509,3.07614721590188e-05,8.04971035125928e-06,1.55559360577011e-06,0.114849168831971,2.17397164244827
"AO_20h_sl4A_sec3b",5,"AO_20h_sl4A_sec3b 5","apical_out",3,50,0.0299204337716071,1.09835301145563e-05,4.50044684378981e-06,5.55432104375989e-07,0.0437453739611527,0.828053032050915
"AO_20h_sl4A_sec3b",5,"AO_20h_sl4A_sec3b 5","apical_out",4,80,0.0393798526255496,1.44560002211586e-05,5.97263232902867e-06,7.31033332631077e-07,0.0276529779863163,0.523441228028836
"AO_20h_sl4A_sec3b",5,"AO_20h_sl4A_sec3b 5","apical_out",5,160,0.0489112174169726,1.795488105352e-05,8.52383611884168e-06,9.07970139232425e-07,0.0198816818465649,0.376338923286825
"AO_20h_sl4A_sec3b",5,"AO_20h_sl4A_sec3b 5","apical_out",6,250,0.0264464749553151,9.70827015119039e-06,4.49235865585816e-06,4.90942790130832e-07,0.0248865195923642,0.471075136400747
"AO_20h_sl4A_sec3b",5,"AO_20h_sl4A_sec3b 5","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec3b",6,"AO_20h_sl4A_sec3b 6","apical_out",1,10,0,0,0,0,0.258704768243644,5.79619447983404
"AO_20h_sl4A_sec3b",6,"AO_20h_sl4A_sec3b 6","apical_out",2,20,0,0,0,0,0.142186751843631,3.18564698956542
"AO_20h_sl4A_sec3b",6,"AO_20h_sl4A_sec3b 6","apical_out",3,50,0.130379164330047,3.48030073280851e-05,1.10638265914795e-05,1.49404047425566e-06,0.0843971807436504,1.8908908268718
"AO_20h_sl4A_sec3b",6,"AO_20h_sl4A_sec3b 6","apical_out",4,80,0.089158517865282,2.37996965739986e-05,8.67437938352543e-06,1.02168498317855e-06,0.0831876900932905,1.86379259022692
"AO_20h_sl4A_sec3b",6,"AO_20h_sl4A_sec3b 6","apical_out",5,160,0.313673990197838,8.37311562440289e-05,3.03610932651307e-05,3.59445191633922e-06,0.0668134214521044,1.49693253521634
"AO_20h_sl4A_sec3b",6,"AO_20h_sl4A_sec3b 6","apical_out",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec3b",6,"AO_20h_sl4A_sec3b 6","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec4a",1,"AO_20h_sl4A_sec4a 1","basolateral_out",1,10,1.38467625340513,8.54684415745411e-06,3.20120793543569e-06,1.18575482277444e-06,0.302068330517009,1.16997183193181
"AO_20h_sl4A_sec4a",1,"AO_20h_sl4A_sec4a 1","basolateral_out",2,20,0.901595140310636,5.56505041406125e-06,3.03038405501599e-06,7.72072737713478e-07,0.137960312693493,0.534348236704021
"AO_20h_sl4A_sec4a",1,"AO_20h_sl4A_sec4a 1","basolateral_out",3,50,1.20986721266877,7.46784419279554e-06,5.39454625794148e-06,1.03605870239398e-06,0.0731269821914834,0.283235614841778
"AO_20h_sl4A_sec4a",1,"AO_20h_sl4A_sec4a 1","basolateral_out",4,80,0.646063421253901,3.98779379924352e-06,3.55878952657117e-06,5.53250491359321e-07,0.0423250513765173,0.163933497466738
"AO_20h_sl4A_sec4a",1,"AO_20h_sl4A_sec4a 1","basolateral_out",5,160,0.930868961135944,5.74574159286342e-06,4.99391482879169e-06,7.97141105961495e-07,0.050766135713729,0.196627526955348
"AO_20h_sl4A_sec4a",1,"AO_20h_sl4A_sec4a 1","basolateral_out",6,250,1.52763565017998,9.42925380524986e-06,8.13576513528299e-06,1.3081767923647e-06,0.0623005181925683,0.24130252673395
"AO_20h_sl4A_sec4a",1,"AO_20h_sl4A_sec4a 1","basolateral_out",7,500,1.76279020141561,1.08807333820711e-05,8.63980530985291e-06,1.50954923775712e-06,0.0881624389114637,0.341470984344097
"AO_20h_sl4A_sec4a",2,"AO_20h_sl4A_sec4a 2","mixed",1,10,0.812320941566237,5.91890088347446e-06,2.34116583495002e-06,4.87841558930798e-07,0.327610443453682,1.42311796172324
"AO_20h_sl4A_sec4a",2,"AO_20h_sl4A_sec4a 2","mixed",2,20,1.90635270165532,1.38904614083761e-05,7.04585931247246e-06,1.1448653189395e-06,0.241536077365429,1.04921664425364
"AO_20h_sl4A_sec4a",2,"AO_20h_sl4A_sec4a 2","mixed",3,50,0.840981964036158,6.12773675429592e-06,4.02407008274146e-06,5.0505401421395e-07,0.137111213363206,0.595601985192615
"AO_20h_sl4A_sec4a",2,"AO_20h_sl4A_sec4a 2","mixed",4,80,0.663911497856099,4.83752929431143e-06,3.55342218693229e-06,3.98713862382669e-07,0.0963703894936681,0.41862655787435
"AO_20h_sl4A_sec4a",2,"AO_20h_sl4A_sec4a 2","mixed",5,160,0.778657356576571,5.67361430677723e-06,4.78433275540567e-06,4.67624801070421e-07,0.0739674842095535,0.321309828381519
"AO_20h_sl4A_sec4a",2,"AO_20h_sl4A_sec4a 2","mixed",6,250,0.851051546241391,6.20110782718228e-06,5.68307768880983e-06,5.11101329295241e-07,0.0355682624710482,0.154506164871365
"AO_20h_sl4A_sec4a",2,"AO_20h_sl4A_sec4a 2","mixed",7,500,0,0,0,0,0.0332994467878307,0.144650580548142
"AO_20h_sl4A_sec4b",1,"AO_20h_sl4A_sec4b 1","basolateral_out",1,10,0.406816952287128,3.98107519779638e-06,1.84469263684657e-06,8.33646233521829e-07,0.316721792648483,0.789429874273605
"AO_20h_sl4A_sec4b",1,"AO_20h_sl4A_sec4b 1","basolateral_out",2,20,1.06355255627328,1.04078325141773e-05,6.04154593916757e-06,2.17942388512846e-06,0.156271908013175,0.389508128454728
"AO_20h_sl4A_sec4b",1,"AO_20h_sl4A_sec4b 1","basolateral_out",3,50,1.08870233371071,1.0653946041707e-05,7.25902989574579e-06,2.23096061956579e-06,0.111438428219283,0.277760565961542
"AO_20h_sl4A_sec4b",1,"AO_20h_sl4A_sec4b 1","basolateral_out",4,80,0.606073288051088,5.93098031323959e-06,4.34777832058532e-06,1.24196081550057e-06,0.0574129900571155,0.143102023840725
"AO_20h_sl4A_sec4b",1,"AO_20h_sl4A_sec4b 1","basolateral_out",5,160,0.647995329380874,6.34122575173649e-06,4.76377992746469e-06,1.32786714673786e-06,0.0497648144073202,0.12403892656803
"AO_20h_sl4A_sec4b",1,"AO_20h_sl4A_sec4b 1","basolateral_out",6,250,0,0,0,0,0,0
"AO_20h_sl4A_sec4b",1,"AO_20h_sl4A_sec4b 1","basolateral_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",1,10,0.563216387696535,9.62858385660261e-06,2.69387855471373e-06,6.46631751818751e-07,0.251746527840855,2.62146702562823
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",2,20,1.05851840504539,1.80961233539751e-05,6.73562631827613e-06,1.21529065122957e-06,0.146260766860761,1.52303104538135
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",3,50,0.697921095822626,1.19314564405767e-05,5.71743523070566e-06,8.01286948820476e-07,0.0791887692393821,0.82460222645992
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",4,80,0.863435414018585,1.47610411739614e-05,7.80592958303745e-06,9.9131482418799e-07,0.0461395945699422,0.480457175629533
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",5,160,0.385512243020598,6.59060538854706e-06,4.01368271168503e-06,4.42608671369665e-07,0.0346284220349934,0.360589944547951
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",6,250,0.563207907225841,9.62843887693759e-06,6.70347698130507e-06,6.46622015344917e-07,0.0176079716892923,0.183353937659291
"AO_20h_sl4A_sec5b",2,"AO_20h_sl4A_sec5b 2","mixed",7,500,0.46027234633287,7.86868241115376e-06,4.32327519931461e-06,5.28441146466274e-07,0.0183011092039893,0.190571662386572
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",1,10,0.445728886029457,9.25170323232324e-06,2.09652032945752e-06,6.8917003520674e-07,0.293903325152599,2.6638268409162
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",2,20,0.801115690362746,1.66282349075848e-05,5.19827265589242e-06,1.23865638022724e-06,0.213799509510887,1.93779662654076
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",3,50,0.602857080374393,1.25131104892316e-05,5.0215335635932e-06,9.32116020137846e-07,0.142527509427261,1.29181459578296
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",4,80,0.456596494250206,9.47727507488244e-06,4.16997411592803e-06,7.05973141702314e-07,0.11332231157714,1.02710990117964
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",5,160,0.381197966755461,7.91227710773377e-06,3.8419701818569e-06,5.89394639664967e-07,0.0877850154551394,0.795649658874149
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",6,250,0,0,0,0,0.0710360988052003,0.643843912187851
"AO_20h_sl4A_sec5b",3,"AO_20h_sl4A_sec5b 3","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",1,10,3.19928426525581,1.49191731075642e-05,3.84999196992743e-06,8.62290945711989e-07,0.124392512527685,1.90760254820881
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",2,20,3.43149486438075,1.60020372229476e-05,5.47979442406055e-06,9.24877787180977e-07,0.0861733006164103,1.32149760868317
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",3,50,1.59813907010689,7.45257734544569e-06,3.1385863766968e-06,4.30740358119305e-07,0.0378603579434426,0.580601788816946
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",4,80,1.89506155536565,8.83721140413552e-06,6.05191680787614e-06,5.10768748655731e-07,0.0119299726945555,0.182950290574205
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",5,160,1.22799085817351,5.7264708818027e-06,3.75529866052446e-06,3.30975715387219e-07,0.0146489094850128,0.224646134194542
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",6,250,1.45174724890374,6.76991061720898e-06,3.02669689819014e-06,3.91283926153992e-07,0.0551235004088169,0.845338097199739
"AO_20h_sl4A_sec5b",4,"AO_20h_sl4A_sec5b 4","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",1,10,0.0925877674538602,3.68799272762141e-06,9.99632636400959e-07,2.10239995697638e-07,0.162705526277588,2.25308055824327
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",2,20,0.310377891974177,1.23630954703132e-05,4.49949573181403e-06,7.04778271123249e-07,0.124673100079073,1.72642284715543
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",3,50,0.387200222849495,1.54231130663556e-05,7.0361893700971e-06,8.79219527855766e-07,0.0695019654862223,0.962435209050871
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",4,80,0.189026829629078,7.5293917562574e-06,4.10391752734991e-06,4.2922516592443e-07,0.0531164980294234,0.735535858984193
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",5,160,0.162227831334196,6.46192341203667e-06,3.47313226178348e-06,3.68372404904731e-07,0.052717558283491,0.730011502153575
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",5,"AO_20h_sl4A_sec5b 5","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",1,10,0.340820684124617,1.33899693217883e-05,3.8314127846411e-06,8.16621127345324e-07,0.23885855642645,2.91049442416519
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",2,20,0.566368294052042,2.22511556235759e-05,6.84691045193805e-06,1.35704297398897e-06,0.138333971774002,1.68560113376066
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",3,50,0.438771750812636,1.72382151562737e-05,6.01153213911946e-06,1.05131612747096e-06,0.122668852532046,1.4947214646807
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",4,80,0.367319252245618,1.4431030004836e-05,5.0507735432071e-06,8.80112844779049e-07,0.131062357204281,1.59699642151385
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",5,160,0.224615787137108,8.82457737763218e-06,3.31150582653548e-06,5.38189158861013e-07,0.0882898029563647,1.07581232617166
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",6,250,0.191601303623091,7.52752311414817e-06,4.33725994124516e-06,4.59085025802931e-07,0.0605428028215834,0.737714791011935
"AO_20h_sl4A_sec5b",7,"AO_20h_sl4A_sec5b 7","mixed",7,500,0.391495187640088,1.53808404134646e-05,1.02024622323656e-05,9.38039433557449e-07,0.0265641182745812,0.323684105261853
